Country,City,Tour Category,Link
영국,런던,시내투어,https://www.myrealtrip.com/offers?t=llp&qct=London&qcr=United%20Kingdom&ext_categories=sinae_tour
영국,런던,근교투어,https://www.myrealtrip.com/offers?t=llp&qct=London&qcr=United%20Kingdom&ext_categories=suburb_tour
영국,런던,미술관·박물관투어,https://www.myrealtrip.com/offers?t=llp&qct=London&qcr=United%20Kingdom&ext_categories=artmuseum_tour
영국,런던,체험·클래스,https://www.myrealtrip.com/offers?t=llp&qct=London&qcr=United%20Kingdom&ext_categories=activity_class
영국,런던,투어,https://www.myrealtrip.com/offers?t=llp&qct=London&qcr=United%20Kingdom&ext_categories=tour
